Date,Item Code,Sales Qty,Price in USD,Purchase Date,ItemCode,Item Description,Purchase Qty,Purchase Amount,Supplier,Code,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size,month_name,year
6/24/2023,5261,1,12,6/16/2023,5261,DA0847-010 SHORT BOYS NIKE L,1,9,Go Outlet,5261,SHORT,BOYS,0,12,9,BLACK,L,June,2023
6/24/2023,4814,1,13,6/4/2023,4814,DC9543-010 T-SHIRT KIDS 99009360 NIKE L,1,7,Ali Taleb,4814,T-SHIRT KIDS,99009360,0,13,7,BLACK,L,June,2023
6/24/2023,5135,1,8,10/6/2023,5135,SHORTMIX SHORT BOYS MIX L,8,24,Go Outlet,5135,SHORT,BOYS,2,8,3,MULTI,L,October,2023
6/24/2023,4807,1,13,6/4/2023,4807,DO1824-100 T-SHIRT KIDS 99009360 NIKE L,1,7,Ali Taleb,4807,T-SHIRT KIDS,99009360,0,13,7,WHITE,L,June,2023
6/24/2023,3997,1,30,9/27/2022,3997,BUFJ JEANS MEN BUFFALO 34,24,360,Ali Taleb,3997,JEANS,MEN,1,30,15,MULTI,34,September,2022
6/24/2023,4704,1,15,3/21/2023,4704,DA5121-687 SHORT BOYS 99009364 NIKE L,1,5,Ali Taleb,4704,SHORT BOYS,99009364,0,15,5,RED,L,March,2023
6/24/2023,5248,1,22,6/14/2023,5248,1423671-G PANT MEN EDDIE BAUER 34,1,10,Go Outlet,5248,PANT,MEN,0,22,10,BLACK,34,June,2023
6/24/2023,3914,1,22,9/27/2022,3914,1557562-B POLO MEN GERRY L,3,30,Ali Taleb,3914,POLO,MEN,0,22,10,BLACK,L,September,2022
6/24/2023,4252,1,25,11/11/2022,4252,HE8176 T-SHIRT MEN REEBOK M,2,29,Ali Taleb,4252,T-SHIRT,MEN,0,25,14.5,BLACK,M,November,2022
6/24/2023,3728,1,57,9/17/2022,3728,H00836 SHOES MEN REEBOK 44.5,6,210,Ali Taleb,3728,SHOES,MEN,1,57,35,NAVY,44.5,September,2022
6/24/2023,4676,1,25,3/21/2023,4676,AR5006-100 T-SHIRT MEN 99009067 NIKE S,1,8,Ali Taleb,4676,T-SHIRT MEN,99009067,0,25,8,WHITE,S,March,2023
6/24/2023,3913,1,22,9/27/2022,3913,1557562-B POLO MEN GERRY S,2,20,Ali Taleb,3913,POLO,MEN,0,22,10,BLACK,S,September,2022
6/24/2023,4493,1,22,12/11/2022,4493,5149315A NS P6-SOCKS MEN ADIDAS 6'12,6,78,Ali Taleb,4493,P6-SOCKS,MEN,1,22,13,BLACK,6'12,December,2022
6/24/2023,2901,1,17,5/5/2022,2901,1437893-463 SHORT MEN COPPER OAK L,2,15,Ali Taleb,2901,SHORT,MEN,0,17,7.5,NAVY,L,May,2022
6/24/2023,4795,1,35,6/4/2023,4795,GE1236 BAG 99010123 ADIDAS OS,1,14,Ali Taleb,4795,BAG,99010123,0,35,14,BLACK,OS,June,2023
6/24/2023,1188,1,18,4/24/2021,1188,1329589-409 TANK MEN UNDERARMOUR XXL,1,8,Ali Taleb,1188,TANK,MEN,0,18,8,BLUE,XXL,April,2021
6/24/2023,3438,1,18,7/16/2022,3438,7778211-020 SHORT MEN SPEEDO L,1,7,Ali Taleb,3438,SHORT,MEN,0,18,7,GREY,L,July,2022
6/24/2023,4780,1,25,3/4/2023,4780,AQYL101138 SLIPPER MEN QUICK SILVER 43,1,10,Ali Taleb,4780,SLIPPER,MEN,0,25,10,BLACK,43,March,2023
6/24/2023,2104,1,15,12/30/2021,2104,DA1589-073 TANK MEN NIKE XL,1,9,Ali Taleb,2104,TANK,MEN,0,15,9,GREY,XL,December,2021
6/25/2023,3920,1,22,9/27/2022,3920,ADVR2002H T-SHIRT MEN ADIDAS M,3,37.5,Ali Taleb,3920,T-SHIRT,MEN,1,22,12.5,GREY,M,September,2022
6/25/2023,4950,1,38,5/15/2023,4950,HD4147 PANT MEN REEBOK M,1,28,Go Outlet,4950,PANT,MEN,0,38,28,BLACK,M,May,2023
6/25/2023,3897,1,25,9/27/2022,3897,1364087-019 T-SHIRT MEN UNDER ARMOUR M,1,14.5,Ali Taleb,3897,T-SHIRT,MEN,0,25,14.5,GREY,M,September,2022
6/25/2023,4299,1,25,11/11/2022,4299,H37654 CAP MEN REEBOK OS,5,80,Ali Taleb,4299,CAP,MEN,0,25,16,BLACK,OS,November,2022
6/25/2023,4974,1,25,5/15/2023,4974,GJ0639 T-SHIRT MEN REEBOK L,2,29,Go Outlet,4974,T-SHIRT,MEN,0,25,14.5,BLACK,L,May,2023
6/26/2023,4956,1,30,5/15/2023,4956,FP9173 POLO MEN REEBOK M,3,66,Go Outlet,4956,POLO,MEN,0,30,22,BLACK,M,May,2023
6/26/2023,3913,0,22,9/27/2022,3913,1557562-B POLO MEN GERRY S,2,20,Ali Taleb,3913,POLO,MEN,0,22,10,BLACK,S,September,2022
6/26/2023,3913,1,22,9/27/2022,3913,1557562-B POLO MEN GERRY S,2,20,Ali Taleb,3913,POLO,MEN,0,22,10,BLACK,S,September,2022
6/26/2023,5259,1,15,6/16/2023,5259,DD8428-084 PANT BOYS NIKE L,1,9,Go Outlet,5259,PANT,BOYS,0,15,9,GREY,L,June,2023
6/26/2023,2212,1,12,12/30/2021,2212,T71053 SHORT MEN NAUTICA S,1,6,Ali Taleb,2212,SHORT,MEN,0,12,6,WHITE,S,December,2021
6/26/2023,4463,1,75,11/11/2022,4463,GY1427 SHOES MEN REEBOK 44,1,43,Ali Taleb,4463,SHOES,MEN,0,75,43,BLACK,44,November,2022
6/26/2023,4506,0,35,10/1/2023,4506,FP9169 PANT MEN REEBOK S,1,18,Ali Taleb,4506,PANT,MEN,0,35,18,GREY,S,October,2023
6/26/2023,4506,1,35,10/1/2023,4506,FP9169 PANT MEN REEBOK S,1,18,Ali Taleb,4506,PANT,MEN,0,35,18,GREY,S,October,2023
6/26/2023,3910,0,22,9/27/2022,3910,1557562-N POLO MEN GERRY S,2,20,Ali Taleb,3910,POLO,MEN,0,22,10,NAVY,S,September,2022
6/26/2023,3910,1,22,9/27/2022,3910,1557562-N POLO MEN GERRY S,2,20,Ali Taleb,3910,POLO,MEN,0,22,10,NAVY,S,September,2022
6/26/2023,2255,1,22,12/1/2022,2255,FK6039 T-SHIRT MEN REEBOK M,2,23,Ali Taleb,2255,T-SHIRT,MEN,0,22,11.5,BLACK,M,December,2022
6/26/2023,4967,1,25,5/15/2023,4967,HI0658 T-SHIRT MEN REEBOK S,1,14.5,Go Outlet,4967,T-SHIRT,MEN,0,25,14.5,BIEGE,S,May,2023
6/26/2023,4693,1,7,3/21/2023,4693,TSHIRT MIX T-SHIRT BOYS MIX M,7,21,Ali Taleb,4693,T-SHIRT,BOYS,1,7,3,MIX,M,March,2023
6/26/2023,5144,0,50,6/14/2023,5144,DH695651 POLO MEN LACOSTE M,1,16.5,Go Outlet,5144,POLO,MEN,0,50,16.5,WHITE,M,June,2023
6/26/2023,5144,1,50,6/14/2023,5144,DH695651 POLO MEN LACOSTE M,1,16.5,Go Outlet,5144,POLO,MEN,0,50,16.5,WHITE,M,June,2023
6/26/2023,4957,1,30,5/15/2023,4957,FP9173 POLO MEN REEBOK L,2,48,Go Outlet,4957,POLO,MEN,0,30,24,BLACK,L,May,2023
6/26/2023,2119,0,25,12/30/2021,2119,DA2800-019 PANT MEN NIKE L,1,13,Ali Taleb,2119,PANT,MEN,0,25,13,GREY,L,December,2021
6/26/2023,2119,1,25,12/30/2021,2119,DA2800-019 PANT MEN NIKE L,1,13,Ali Taleb,2119,PANT,MEN,0,25,13,GREY,L,December,2021
6/26/2023,5028,1,15,5/29/2023,5028,GA3999 T-SHIRT KIDS REEBOK S,1,7.5,Go Outlet,5028,T-SHIRT,KIDS,0,15,7.5,WHITE,S,May,2023
6/26/2023,4544,1,8,1/12/2022,4544,KIDS PANTS PANT KIDS ALL IN MOTION L-XL,33,99,Ali Taleb,4544,PANT,KIDS,0,8,3,MULTI,L-XL,January,2022
6/26/2023,3722,1,57,9/17/2022,3722,G58544 SHOES MEN REEBOK 43,5,175,Ali Taleb,3722,SHOES,MEN,-1,57,35,BLACK,43,September,2022
6/27/2023,3826,1,20,9/20/2022,3826,GP0124 CAP MEN REEBOK OS,1,15,Ali Taleb,3826,CAP,MEN,0,20,15,BLACK,OS,September,2022
6/27/2023,4803,1,13,6/4/2023,4803,D01824-657 T-SHIRT KIDS 99009360 NIKE S,1,7,Ali Taleb,4803,T-SHIRT KIDS,99009360,0,13,7,RED,S,June,2023
6/27/2023,4860,1,65,4/27/2023,4860,3024136-002 Shoes Men Under Armour 44,1,35,Go Outlet,4860,SHOES,MEN,0,65,35,Black,44,April,2023
6/27/2023,1898,1,30,12/25/2021,1898,CW-1020 JEANS MEN LEVIS 29,1,11,Ali Taleb,1898,JEANS,MEN,0,30,11,BLUE,29,December,2021
6/27/2023,3954,1,35,9/27/2022,3954,NEWPAB PANT MEN NEW BALANCE S,2,42,Ali Taleb,3954,PANT,MEN,0,35,21,BLACK,S,September,2022
6/27/2023,4899,1,45,4/28/2023,4899,SN104411W Shoes Women Skechers 38,1,26,Go Outlet,4899,SHOES,WOMEN,0,45,26,Black,38,April,2023
6/27/2023,4206,1,35,11/11/2022,4206,1369476-001 PANT MEN UNDER ARMOUR L,2,52,Ali Taleb,4206,PANT,MEN,0,35,26,BLACK,L,November,2022
6/27/2023,4738,1,25,3/4/2023,4738,1410413 Leggings Women 99007269 SKECHERS XL,1,12,Ali Taleb,4738,Leggings Women,99007269,0,25,12,GRAY,XL,March,2023
6/27/2023,4964,1,30,5/15/2023,4964,HJ9928 POLO MEN REEBOK L,2,30,Go Outlet,4964,POLO,MEN,0,30,15,OLIVE,L,May,2023
6/27/2023,4964,1,30,5/15/2023,4964,HJ9928 POLO MEN REEBOK L,2,30,Go Outlet,4964,POLO,MEN,0,30,15,OLIVE,L,May,2023
6/27/2023,5022,1,18,5/29/2023,5022,HH9819 T-SHIRT WOMEN REEBOK M,1,13,Go Outlet,5022,T-SHIRT,WOMEN,0,18,13,BIEGE,M,May,2023
6/27/2023,5142,1,30,6/14/2023,5142,40CM213-001 POLO MEN CK M,1,16.5,Go Outlet,5142,POLO,MEN,0,30,16.5,BLACK,M,June,2023
6/27/2023,3638,1,25,1/8/2022,3638,HD4222 T-SHIRT MEN REEBOK M,2,30,Ali Taleb,3638,T-SHIRT,MEN,0,25,15,BLACK,M,January,2022
6/27/2023,4996,1,20,5/17/2023,4996,HG3825 BRA WOMEN REEBOK M,1,13,Go Outlet,4996,BRA,WOMEN,0,20,13,MIX,M,May,2023
6/27/2023,3707,1,30,1/8/2022,3707,DA2778-004 SHOES KIDS NIKE 26,4,104,Ali Taleb,3707,SHOES,KIDS,0,30,26,GREY,26,January,2022
6/27/2023,4285,1,30,11/11/2022,4285,HR3752 POLO MEN REEBOK L,3,72,Ali Taleb,4285,POLO,MEN,1,30,24,BLUE,L,November,2022
6/27/2023,4417,1,75,11/11/2022,4417,G55863 SHOES MEN REEBOK 40.5,1,41,Ali Taleb,4417,SHOES,MEN,0,75,41,GREY,40.5,November,2022
6/27/2023,3884,1,25,9/27/2022,3884,1331729-310 T-SHIRT MEN UNDER ARMOUR L,2,29,Ali Taleb,3884,T-SHIRT,MEN,0,25,14.5,OLIVE,L,September,2022
6/27/2023,5262,1,12,6/16/2023,5262,DJ6635-010 T-SHIRT BOYS NIKE M,2,18,Go Outlet,5262,T-SHIRT,BOYS,1,12,9,BLACK,M,June,2023
6/27/2023,5026,1,15,5/29/2023,5026,GA4000 T-SHIRT KIDS REEBOK M,1,7.5,Go Outlet,5026,T-SHIRT,KIDS,0,15,7.5,BLUE,M,May,2023
6/27/2023,3395,1,20,7/16/2022,3395,WEATHN PANT MEN WEATHERPROOF 32,2,14,Ali Taleb,3395,PANT,MEN,1,20,7,NAVY,32,July,2022
6/27/2023,4261,1,25,11/11/2022,4261,588544-11 T-SHIRT MEN PUMA M,1,14.5,Ali Taleb,4261,T-SHIRT,MEN,0,25,14.5,RED,M,November,2022
6/27/2023,3685,1,33,1/8/2022,3685,3023929-001 SHOES KIDS UNDER ARMOUR 31,1,26,Ali Taleb,3685,SHOES,KIDS,0,33,26,BLACK,31,January,2022
6/27/2023,3954,1,35,9/27/2022,3954,NEWPAB PANT MEN NEW BALANCE S,2,42,Ali Taleb,3954,PANT,MEN,0,35,21,BLACK,S,September,2022
6/27/2023,4878,1,30,4/28/2023,4878,373849-02 SLIPPER Men PUMA 42,1,15,Go Outlet,4878,SLIPPER,MEN,0,30,15,CAMOFLAGE,42,April,2023
6/27/2023,4999,1,20,5/17/2023,4999,HI6936 BRA WOMEN REEBOK M,1,13,Go Outlet,4999,BRA,WOMEN,0,20,13,CAMOFLAGE,M,May,2023
6/27/2023,4707,1,12,3/21/2023,4707,TSHORTB SHORT BOYS MIX S-M,6,18,Ali Taleb,4707,SHORT,BOYS,2,12,3,MIX,S-M,March,2023
6/27/2023,5134,1,7,10/6/2023,5134,SHORTMIX SHORT BOYS MIX M,4,12,Go Outlet,5134,SHORT,BOYS,2,7,3,MULTI,M,October,2023
6/27/2023,3916,1,22,9/27/2022,3916,1557562-B POLO MEN GERRY XXL,1,10,Ali Taleb,3916,POLO,MEN,0,22,10,BLACK,XXL,September,2022
6/27/2023,3760,1,60,9/17/2022,3760,SN56290-B SHOES MEN SKECHERS 44,5,165,Ali Taleb,3760,SHOES,MEN,0,60,33,BLACK,44,September,2022
6/28/2023,5173,1,35,6/14/2023,5173,LEV511 JEANS MEN LEVIS 34,1,16.5,Go Outlet,5173,JEANS,MEN,0,35,16.5,BLUE,34,June,2023
6/28/2023,4012,1,30,9/27/2022,4012,848991-42 SHORT MEN PUMA M,5,55,Ali Taleb,4012,SHORT,MEN,2,30,11,BLUE,M,September,2022
6/28/2023,3892,1,25,9/27/2022,3892,1363065-486 T-SHIRT MEN UNDER ARMOUR M,2,29,Ali Taleb,3892,T-SHIRT,MEN,0,25,14.5,BLUE,M,September,2022
6/28/2023,4021,1,30,9/27/2022,4021,848991-06 SHORT MEN PUMA M,5,55,Ali Taleb,4021,SHORT,MEN,4,30,11,GREY,M,September,2022
6/28/2023,4246,2,25,11/11/2022,4246,FP9162 T-SHIRT MEN REEBOK S,11,159.5,Ali Taleb,4246,T-SHIRT,MEN,2,25,14.5,GREY,S,November,2022
6/28/2023,4017,1,30,9/27/2022,4017,848991-01 SHORT MEN PUMA M,7,77,Ali Taleb,4017,SHORT,MEN,3,30,11,BLACK,M,September,2022
7/3/2023,4265,1,25,11/11/2022,4265,HF0771 T-SHIRT MEN REEBOK M,2,29,Ali Taleb,4265,T-SHIRT,MEN,0,25,14.5,RED,M,November,2022
7/3/2023,5044,1,22,5/6/2023,5044,3RSMS1527-B T-SHIRT MEN REEBOK M,1,15,Go Outlet,5044,T-SHIRT,MEN,0,22,15,BLACK,M,May,2023
7/3/2023,4271,1,28,11/11/2022,4271,HI0947 T-SHIRT MEN REEBOK M,2,44,Ali Taleb,4271,T-SHIRT,MEN,0,28,22,GREY,M,November,2022
7/3/2023,4268,1,25,11/11/2022,4268,HD4218 T-SHIRT MEN REEBOK L,2,29,Ali Taleb,4268,T-SHIRT,MEN,0,25,14.5,WHITE,L,November,2022
7/3/2023,4951,1,38,5/15/2023,4951,HD4147 PANT MEN REEBOK L,2,44,Go Outlet,4951,PANT,MEN,0,38,22,BLACK,L,May,2023
7/4/2023,4065,1,60,10/15/2022,4065,SN58876-NVY SHOES MEN SKECHERS 43,7,231,Ali Taleb,4065,SHOES,MEN,0,60,33,NAVY,43,October,2022
7/4/2023,4304,1,20,11/11/2022,4304,979218-B CAP MEN ADIDAS OS,4,60,Ali Taleb,4304,CAP,MEN,0,20,15,GREY,OS,November,2022
7/4/2023,5174,1,22,6/14/2023,5174,1525903 CARGO MEN ORVIS 34,1,10,Go Outlet,5174,Cargo,MEN,0,22,10,GREY,34,June,2023
7/4/2023,4305,1,20,11/11/2022,4305,979218-A CAP MEN ADIDAS OS,2,30,Ali Taleb,4305,CAP,MEN,0,20,15,BLACK,OS,November,2022
7/4/2023,4480,1,65,11/11/2022,4480,3024133-001 SHOES MEN UNDER ARMOUR 41,1,40,Ali Taleb,4480,SHOES,MEN,0,65,40,GREY,41,November,2022
7/4/2023,4940,1,120,5/15/2023,4940,741SMA011302H SHOES MEN LACOSTE 45,1,30,Go Outlet,4940,SHOES,MEN,0,120,30,BLACK,45,May,2023
7/4/2023,4104,1,28,10/15/2022,4104,SPM519C SHORT MEN SPYDER XL,2,34,Ali Taleb,4104,SHORT,MEN,0,28,17,GREY,XL,October,2022
7/5/2023,4272,1,28,11/11/2022,4272,HI0947 T-SHIRT MEN REEBOK L,2,44,Ali Taleb,4272,T-SHIRT,MEN,0,28,22,GREY,L,November,2022
7/5/2023,4063,1,60,10/15/2022,4063,SN58876-NVY SHOES MEN SKECHERS 42,7,231,Ali Taleb,4063,SHOES,MEN,0,60,33,NAVY,42,October,2022
7/5/2023,5149,1,35,6/14/2023,5149,IC4467 PANT MEN ADIDAS L,1,16.5,Go Outlet,5149,PANT,MEN,0,35,16.5,BLACK,L,June,2023
7/5/2023,4393,-1,85,11/11/2022,4393,GY9566 SHOES MEN REEBOK 43,1,53,Ali Taleb,4393,SHOES,MEN,1,85,53,OLIVE,43,November,2022
7/6/2023,4277,1,28,11/11/2022,4277,H59333 T-SHIRT MEN REEBOK S,1,22,Ali Taleb,4277,T-SHIRT,MEN,0,28,22,GREEN,S,November,2022
7/6/2023,4100,1,28,10/15/2022,4100,SPM509A SHORT MEN SPYDER L,3,51,Ali Taleb,4100,SHORT,MEN,0,28,17,BLACK,L,October,2022
7/6/2023,4276,1,28,11/11/2022,4276,HG0676 T-SHIRT MEN REEBOK XXL,2,44,Ali Taleb,4276,T-SHIRT,MEN,0,28,22,NAVY,XXL,November,2022
7/6/2023,5035,1,25,5/6/2023,5035,3RSMH1598-B SHORT MEN REEBOK L,1,13.5,Go Outlet,5035,SHORT,MEN,0,25,13.5,BLACK,L,May,2023
7/6/2023,4603,1,27,3/21/2023,4603,HG0656 T-SHIRT MEN 99007468 REEBOK S,1,15,Ali Taleb,4603,T-SHIRT MEN,99007468,0,27,15,BLUE,S,March,2023
7/6/2023,4010,1,25,9/27/2022,4010,216A059-94 SHORT MEN ASICS L,2,30,Ali Taleb,4010,SHORT,MEN,1,25,15,GREY,L,September,2022
7/6/2023,4519,1,25,10/1/2023,4519,HE8176 T-SHIRT MEN REEBOK S,1,14,Ali Taleb,4519,T-SHIRT,MEN,0,25,14,BLACK,S,October,2023
7/7/2023,5115,1,15,10/6/2023,5115,1369433-684 TSHIRT KIDS Under Armour XL,1,9,Go Outlet,5115,TSHIRT,KIDS,0,15,9,Purple,XL,October,2023
7/7/2023,568,-1,60,10/2/2021,568,FV2526 SHOES MEN REEBOK 42.5,2,74,Ali Taleb,568,SHOES,MEN,0,60,37,NAVY,42.5,October,2021
7/7/2023,4222,1,35,11/11/2022,4222,FP9169 PANT MEN REEBOK M,5,110,Ali Taleb,4222,PANT,MEN,1,35,22,GREY,M,November,2022
7/7/2023,5328,1,7,6/24/2023,5328,TEEG T-SHIRT GIRLS ALL IN MOTION S,7,21,Go Outlet,5328,T-SHIRT,girls,5,7,3,MULTI,S,June,2023
7/7/2023,4218,1,35,11/11/2022,4218,FP9170 PANT MEN REEBOK M,1,22,Ali Taleb,4218,PANT,MEN,0,35,22,BLACK,M,November,2022
7/7/2023,3828,1,35,9/20/2022,3828,H46046 BAG MEN REEBOK OS,5,110,Ali Taleb,3828,BAG,MEN,0,35,22,BLACK,OS,September,2022
7/7/2023,4423,1,75,11/11/2022,4423,GY5470 SHOES MEN REEBOK 42.5,1,41,Ali Taleb,4423,SHOES,MEN,0,75,41,BLACK,42.5,November,2022
7/7/2023,5246,1,20,6/14/2023,5246,1555147 SHORT MEN GERRY M,1,10,Go Outlet,5246,SHORT,MEN,0,20,10,NAVY,M,June,2023
7/7/2023,4067,1,60,10/15/2022,4067,SN58876-NVY SHOES MEN SKECHERS 45,4,132,Ali Taleb,4067,SHOES,MEN,0,60,33,NAVY,45,October,2022
7/7/2023,3883,1,25,9/27/2022,3883,1331729-310 T-SHIRT MEN UNDER ARMOUR M,2,29,Ali Taleb,3883,T-SHIRT,MEN,0,25,14.5,OLIVE,M,September,2022
7/8/2023,4050,1,35,9/27/2022,4050,670911-03 PANT MEN PUMA XL,3,60,Ali Taleb,4050,PANT,MEN,0,35,20,GREY,XL,September,2022
7/8/2023,5090,1,5,5/6/2023,5090,OLDSPICE DEODORANT MEN OLDSPICE -,25,87.5,Go Outlet,5090,DEODORANT,MEN,13,5,3.5,-,-,May,2023
7/8/2023,4777,1,30,3/4/2023,4777,CG3425 SLIPPER MEN ADIDAS 43,1,15,Ali Taleb,4777,SLIPPER,MEN,0,30,15,BLACK,43,March,2023
7/8/2023,3859,2,22,9/20/2022,3859,P17780LC P6-SOCKS MEN PUMA 6'12,6,72,Ali Taleb,3859,P6-SOCKS,MEN,0,22,12,BLACK,6'12,September,2022
7/8/2023,3827,1,20,9/20/2022,3827,HD9887 CAP MEN REEBOK OS,1,15,Ali Taleb,3827,CAP,MEN,0,20,15,BIEGE,OS,September,2022
7/8/2023,4224,1,35,11/11/2022,4224,FP9169 PANT MEN REEBOK XL,3,66,Ali Taleb,4224,PANT,MEN,0,35,22,GREY,XL,November,2022
7/8/2023,1260,1,25,4/24/2021,1260,P0551-003 PANTS MEN CHAMPION XL,1,7,Ali Taleb,1260,PANTS,MEN,0,25,7,BLACK,XL,April,2021
7/8/2023,4494,1,20,12/11/2022,4494,43YR3-LC P5-SOCKS MEN SPYDER 6'12,7,77,Ali Taleb,4494,P5-SOCKS,MEN,2,20,11,BLACK,6'12,December,2022
7/8/2023,4837,1,10,6/4/2023,4837,2PSET SET KIDS MIX MIX,3,10.5,Ali Taleb,4837,SET,KIDS,1,10,3.5,MIX,MIX,June,2023
7/8/2023,5030,1,35,5/6/2023,5030,SPM708U-N PANT MEN SPYDER XL,1,7.5,Go Outlet,5030,PANT,MEN,0,35,7.5,NAVY,XL,May,2023
7/8/2023,5300,1,45,6/24/2023,5300,3023565-001 SHOES WOMEN UNDER ARMOUR 40,1,30,Go Outlet,5300,SHOES,WOMEN,0,45,30,BLACK,40,June,2023
7/10/2023,3723,1,57,9/17/2022,3723,G58544 SHOES MEN REEBOK 44,5,175,Ali Taleb,3723,SHOES,MEN,0,57,35,BLACK,44,September,2022
7/10/2023,5091,2,5,5/6/2023,5091,SECRET DEODORANT WOMEN SECRET -,10,35,Go Outlet,5091,DEODORANT,WOMEN,6,5,3.5,-,-,May,2023
7/11/2023,4501,1,30,12/11/2022,4501,GA7394 P3-BOXER MEN REEBOK L,10,200,Ali Taleb,4501,P3-BOXER,MEN,0,30,20,MULTI,L,December,2022
7/11/2023,4280,1,30,11/11/2022,4280,FP9115 POLO MEN REEBOK L,4,96,Ali Taleb,4280,POLO,MEN,0,30,24,BLACK,L,November,2022
7/11/2023,5325,1,7,6/24/2023,5325,SHORTKS SHORT KIDS ALL IN MOTION XS,1,3,Go Outlet,5325,SHORT,KIDS,0,7,3,WHITE,XS,June,2023
7/11/2023,3415,1,15,7/16/2022,3415,WEATHSB CARGO SHORT MEN WEATHERPROOF 34,1,7,Ali Taleb,3415,CARGO SHORT,MEN,0,15,7,BIEGE,34,July,2022
7/12/2023,4135,1,33,10/15/2022,4135,SN403728WL SHOES KIDS SKECHERS 35,1,24,Ali Taleb,4135,SHOES,KIDS,0,33,24,GREY,35,October,2022
7/12/2023,3854,1,25,9/20/2022,3854,P3BH P3-BOXER MEN HURLEY L,3,45,Ali Taleb,3854,P3-BOXER,MEN,0,25,15,MULTI,L,September,2022
7/12/2023,5108,1,17,10/6/2023,5108,CKSFBO3F-001 TSHIRT KIDS CK 10/12 M,1,9,Go Outlet,5108,TSHIRT,KIDS,0,17,9,Black,10/12 M,October,2023
7/12/2023,4817,1,13,6/4/2023,4817,DA4275-063 T-SHIRT KIDS 99009360 NIKE L,1,7,Ali Taleb,4817,T-SHIRT KIDS,99009360,0,13,7,GREY,L,June,2023
7/13/2023,5014,1,22,5/23/2023,5014,WRCARGO CARGO MEN WRANGLER 32,2,14,Go Outlet,5014,Cargo,MEN,0,22,7,MIX,32,May,2023
7/13/2023,5289,1,65,6/24/2023,5289,H00277 SHOES MEN ADIDAS 46,1,35,Go Outlet,5289,SHOES,MEN,0,65,35,GREY,46,June,2023
7/13/2023,5000,1,30,5/17/2023,5000,WRJEANS JEANS MEN WRANGLER 32,3,45,Go Outlet,5000,JEANS,MEN,2,30,15,BLUE,32,May,2023
7/13/2023,3652,1,25,1/8/2022,3652,HD4218 T-SHIRT MEN REEBOK L,3,45,Ali Taleb,3652,T-SHIRT,MEN,0,25,15,WHITE,L,January,2022
7/14/2023,3677,1,25,1/8/2022,3677,1363065-486 T-SHIRT MEN UNDER ARMOUR M,5,75,Ali Taleb,3677,T-SHIRT,MEN,1,25,15,BLUE,M,January,2022
7/14/2023,4970,1,25,5/15/2023,4970,HI0658 T-SHIRT MEN REEBOK XL,1,14.5,Go Outlet,4970,T-SHIRT,MEN,0,25,14.5,BIEGE,XL,May,2023
7/14/2023,4099,1,28,10/15/2022,4099,SPM509A SHORT MEN SPYDER M,3,51,Ali Taleb,4099,SHORT,MEN,0,28,17,BLACK,M,October,2022
7/14/2023,5247,1,22,6/14/2023,5247,1525905 PANT MEN ORVIS 34,1,10,Go Outlet,5247,PANT,MEN,0,22,10,GREY,34,June,2023
7/14/2023,4058,1,60,10/15/2022,4058,SN58876-BLK SHOES MEN SKECHERS 44,8,264,Ali Taleb,4058,SHOES,MEN,0,60,33,BLACK,44,October,2022
7/14/2023,3676,-1,25,1/8/2022,3676,1363065-001 T-SHIRT MEN UNDER ARMOUR M,5,75,Ali Taleb,3676,T-SHIRT,MEN,2,25,15,BLACK,M,January,2022
7/14/2023,3676,1,25,1/8/2022,3676,1363065-001 T-SHIRT MEN UNDER ARMOUR M,5,75,Ali Taleb,3676,T-SHIRT,MEN,2,25,15,BLACK,M,January,2022
7/14/2023,3869,1,80,9/21/2022,3869,CW3411-005 SHOES MEN NIKE 46,1,42,Ali Taleb,3869,SHOES,MEN,0,80,42,BLACK,46,September,2022
7/14/2023,5049,1,28,5/6/2023,5049,GM6366 T-SHIRT MEN ADIDAS M,2,29,Go Outlet,5049,T-SHIRT,MEN,0,28,14.5,BLACK,M,May,2023
7/15/2023,4297,1,28,11/11/2022,4297,H46639 SHORT MEN REEBOK M,1,17,Ali Taleb,4297,SHORT,MEN,0,28,17,NAVY,M,November,2022
7/15/2023,4228,1,25,11/11/2022,4228,1355910-410 T-SHIRT MEN UNDER ARMOUR S,5,72.5,Ali Taleb,4228,T-SHIRT,MEN,3,25,14.5,NAVY,S,November,2022
7/15/2023,4852,1,22,4/27/2023,4852,73277 Cargo Men Sonoma S,1,4.5,Go Outlet,4852,Cargo,MEN,0,22,4.5,Khaki,S,April,2023
7/15/2023,3673,1,25,1/8/2022,3673,HI6295 T-SHIRT MEN REEBOK XL,3,45,Ali Taleb,3673,T-SHIRT,MEN,0,25,15,BLUE,XL,January,2022
7/15/2023,4246,1,25,11/11/2022,4246,FP9162 T-SHIRT MEN REEBOK S,11,159.5,Ali Taleb,4246,T-SHIRT,MEN,2,25,14.5,GREY,S,November,2022
7/15/2023,5267,1,5,6/16/2023,5267,SHORTB SHORT BOYS MIX S,6,18,Go Outlet,5267,SHORT,BOYS,4,5,3,MIX,S,June,2023
7/15/2023,4503,1,35,10/1/2023,4503,FP9170 PANT MEN REEBOK S,4,72,Ali Taleb,4503,PANT,MEN,0,35,18,BLACK,S,October,2023
