Ref#,Date,Time,Item Code,Description,Qty In Stock,Price,Sales Qty,Sales Price,Discount %,Total Sales,Price in USD,Group,Category,"Quantity
On Hand","Retail
Price","Opening
Cost USD",Color,Size
SIH0000332,10/8/2022,20:48,3557,HOODIE MEN EDDIE BAUER,0,35,1,1391600,13.0435,1210086.654,30.64,HOODIE,Men,0,35,7,GREY,XL
SIH0000332,10/8/2022,20:48,734,JEANS PANT MEN LEVIS,0,25,1,994000,20.9302,785953.812,19.9,JEANS PANT,Men,0,25,9,BLUE,30
SIH0000332,10/8/2022,19:56,3709,SHOES KIDS NIKE,0,33,1,1200000,0,1200000,30.38,SHOES,Kids,0,33,26,BLACK,29.5
SIH0000332,10/8/2022,20:48,2778,PANT MEN ADIDAS,0,35,1,1391600,11.2903,1234484.185,31.25,PANT,Men,0,35,7.5,BLACK,L
SIH0000332,10/8/2022,20:48,3868,SLIPPER MEN NEW BALANCE,0,27,1,1073520,11.2903,952316.3714,24.11,SLIPPER,Men,0,27,16,BLACK,45
SIH0000332,10/8/2022,20:48,4041,PANT MEN PUMA,0,35,1,1391600,13.0435,1210086.654,30.64,PANT,Men,0,35,20,BLACK,XL
SIH0000333,10/8/2022,20:48,3821,CAP MEN ADIDAS,0,20,0,776000,0,0,0,CAP,Men,0,20,15,BLACK,S
SIH0000333,10/8/2022,20:48,3821,CAP MEN ADIDAS,0,20,1,800000,0,800000,20.25,CAP,Men,0,20,15,BLACK,S
SIH0000334,10/10/2022,21:13,3256,SHOES WOMEN REEBOK,0,48,0,1920000,16.6667,0,0,SHOES,Women,0,48,15,GREY,41.5
SIH0000334,10/10/2022,21:13,3024,JACKET MEN WEATHERPROOF,0,55,1,2200000,0,2200000,55.47,JACKET,Men,0,55,7.5,NAVY,L
SIH0000334,10/10/2022,21:13,4039,PANT MEN PUMA,0,35,1,1400000,7.1429,1299999.4,32.78,PANT,Men,0,35,20,BLACK,M
SIH0000334,10/10/2022,21:13,3881,P5-SOCKS MEN SPYDER,2,20,1,800000,0,800000,20.17,P5-SOCKS,Men,2,20,10,BLACK,6'12
SIH0000334,10/10/2022,21:13,3552,PANT MEN ORVIS,0,30,1,1200000,0,1200000,30.26,PANT,Men,0,30,7,BLACK,XL
SIH0000334,10/10/2022,21:13,3011,SWEATER MEN ORVIS,0,45,1,1800000,0,1800000,45.39,SWEATER,Men,0,45,7.5,BLACK,L
SIH0000334,10/10/2022,12:46,3105,HOODIE MEN UNDER ARMOUR,7,35,1,1400000,0,1400000,35.3,HOODIE,Men,7,35,22,BLACK,L
SIH0000334,10/10/2022,21:13,3625,PANT MEN REEBOK,1,35,1,1400000,7.1429,1299999.4,32.78,PANT,Men,0,35,22,GREY,M
SIH0000334,10/10/2022,21:13,1989,SHOES MEN SKECHERS,0,55,1,2200000,9.0909,2000000.2,50.43,SHOES,Men,0,55,35,GREY,42.5
SIH0000335,10/10/2022,21:13,2286,CAP MEN REEBOK,-1,20,1,800000,0,800000,20.17,CAP,Men,0,20,15,NAVY,OS
SIH0000335,10/10/2022,21:13,2979,SWEATSHIRT MEN SPYDER,1,35,1,1400000,17.5,1155000,29.12,SWEATSHIRT,Men,0,35,7.5,BLACK,L
SIH0000335,10/10/2022,21:13,3503,SWEATSHIRT MEN SPYDER,0,30,1,1200000,17.5,990000,24.96,SWEATSHIRT,Men,0,30,7,GREY,L
SIH0000335,10/10/2022,21:13,2981,SWEATSHIRT MEN SPYDER,0,38,1,1520000,7.8947,1400000.56,35.3,SWEATSHIRT,Men,0,38,7.5,GREY,L
SIH0000335,10/10/2022,21:13,3256,SHOES WOMEN REEBOK,0,48,1,1920000,16.6667,1599999.36,40.34,SHOES,Women,0,48,15,GREY,41.5
SIH0000335,10/10/2022,21:13,3568,PANT MEN SPYDER,0,35,1,1400000,17.5,1155000,29.12,PANT,Men,0,35,17,GREY,L
SIH0000336,10/11/2022,21:01,3653,T-SHIRT MEN REEBOK,0,25,1,1000000,4.661,953390,23.98,T-SHIRT,Men,0,25,15,WHITE,XL
SIH0000336,10/11/2022,21:01,2091,T-SHIRT MEN NIKE,0,25,1,1000000,60,400000,10.06,T-SHIRT,Men,0,25,12,BLUE,XL
SIH0000336,10/11/2022,21:01,2583,T-SHIRT MEN ADIDAS,0,22,1,880000,4.661,838983.2,21.1,T-SHIRT,Men,0,22,13,GREY,XL
SIH0000336,10/11/2022,21:01,3984,PANT MEN REEBOK,0,35,1,1400000,4.661,1334746,33.57,PANT,Men,0,35,21,BLACK,XL
SIH0000336,10/11/2022,21:01,3647,T-SHIRT MEN REEBOK,0,25,1,1000000,4.661,953390,23.98,T-SHIRT,Men,0,25,15,GREY,XL
SIH0000336,10/11/2022,21:01,2588,T-SHIRT MEN ADIDAS,0,22,1,880000,4.661,838983.2,21.1,T-SHIRT,Men,0,22,13,WHITE,XL
SIH0000336,10/11/2022,21:01,4053,PANT MEN PUMA,1,35,1,1400000,4.661,1334746,33.57,PANT,Men,1,35,18,GREY,XL
SIH0000336,10/11/2022,21:01,3382,JEANS MEN EDDIE BAUER,0,25,1,1000000,4.661,953390,23.98,JEANS,Men,0,25,7,BLUE,34
SIH0000336,10/11/2022,21:01,2925,HOODIE MEN REEBOK,0,35,1,1400000,9.5238,1266666.8,31.86,HOODIE,Men,0,35,20.5,BLACK,M
SIH0000336,10/11/2022,20:19,3114,HOODIE MEN FILA,1,28,1,1120000,0,1120000,28.17,HOODIE,Men,1,28,15,BLACK,XL
SIH0000336,10/11/2022,21:01,3116,PANT MEN FILA,1,28,1,1120000,9.5238,1013333.44,25.49,PANT,Men,1,28,15,BLACK,M
SIH0000336,10/11/2022,21:01,2921,HOODIE MEN REEBOK,0,35,1,1400000,9.5238,1266666.8,31.86,HOODIE,Men,0,35,20.5,NAVY,M
SIH0000336,10/11/2022,21:01,3906,T-SHIRT MEN REEBOK,0,25,1,1000000,4.661,953390,23.98,T-SHIRT,Men,0,25,14,BLACK,XL
SIH0000336,10/11/2022,21:01,3112,HOODIE MEN FILA,0,28,1,1120000,9.5238,1013333.44,25.49,HOODIE,Men,0,28,15,BLACK,M
SIH0000336,10/11/2022,21:01,3866,P6-SOCKS MEN REEBOK,0,22,1,880000,4.661,838983.2,21.1,P6-SOCKS,Men,0,22,12,MULTI,6'12
SIH0000337,10/12/2022,20:51,3632,PANT MEN REEBOK,2,35,1,1400000,16.6667,1166666.2,29.34,PANT,Men,1,35,22,NAVY,M
SIH0000337,10/12/2022,11:53,2138,SHORT MEN CHAMPION,0,15,1,400000,0,400000,10.06,SHORT,Men,0,15,9,GREY,XXL
SIH0000337,10/12/2022,20:51,3726,SHOES MEN REEBOK,0,57,1,2280000,3.5088,2199999.36,55.32,SHOES,Men,0,57,35,NAVY,43
SIH0000337,10/12/2022,20:51,3947,SWEATSHIRT MEN COLUMBIA,0,40,1,1600000,22.4138,1241379.2,31.21,SWEATSHIRT,Men,0,40,19,NAVY,L
SIH0000337,10/12/2022,20:51,3663,T-SHIRT MEN REEBOK,1,25,1,1000000,16.6667,833333,20.95,T-SHIRT,Men,1,25,15,NAVY,M
SIH0000337,10/12/2022,20:51,3832,P3-BOXER MEN NIKE,-1,30,1,1200000,7.6923,1107692.4,27.85,P3-BOXER,Men,0,30,19,MULTI,M
SIH0000337,10/12/2022,20:51,4026,HOODIE MEN PUMA,6,38,1,1520000,7.6923,1403077.04,35.28,HOODIE,Men,2,38,18,BLACK,L
SIH0000337,10/12/2022,20:51,3980,JACKET MEN NEW BALANCE,0,55,1,2200000,7.6923,2030769.4,51.06,JACKET,Men,0,55,21,GREY,M
SIH0000337,10/12/2022,20:51,4038,PANT MEN PUMA,0,35,1,1400000,7.6923,1292307.8,32.49,PANT,Men,1,35,20,BLACK,S
SIH0000337,10/12/2022,11:53,2840,T-SHIRT MEN CARIBBEAN JOE,0,20,1,400000,0,400000,10.06,T-SHIRT,Men,0,20,7.5,GREY,XXL
SIH0000337,10/12/2022,20:51,1843,SOCKS MEN,1,15,1,600000,7.6923,553846.2,13.93,SOCKS,Men,1,15,9,BLACK,
SIH0000337,10/12/2022,20:51,3859,P6-SOCKS MEN PUMA,0,22,1,880000,7.6923,812307.76,20.43,P6-SOCKS,Men,0,22,12,BLACK,6'12
SIH0000337,10/12/2022,20:51,2125,T-SHIRT MEN CHAMPION,0,18,1,720000,22.4138,558620.64,14.05,T-SHIRT,Men,0,18,9,RED,M
SIH0000337,10/12/2022,20:51,3063,JACKET MEN VOYAGER,0,60,1,2400000,16.6667,1999999.2,50.29,JACKET,Men,0,60,7.5,NAVY,M
SIH0000338,10/12/2022,20:51,3676,T-SHIRT MEN UNDER ARMOUR,2,25,1,1000000,20,800000,20.12,T-SHIRT,Men,2,25,15,BLACK,M
SIH0000339,10/13/2022,20:50,2855,P2 THERMAL SHIRT MEN 35 DEGREE,0,15,1,600000,0,600000,15.08,P2 THERMAL SHIRT,Men,0,15,7.5,BLACK,XL
SIH0000339,10/13/2022,20:50,4026,HOODIE MEN PUMA,6,38,1,1520000,12.6638,1327510.24,33.35,HOODIE,Men,2,38,18,BLACK,L
SIH0000339,10/13/2022,20:50,3578,PANT MEN TOMMY HILFIGER,1,30,1,1200000,12.6638,1048034.4,26.33,PANT,Men,1,30,14,GREY,L
SIH0000339,10/13/2022,20:50,4039,PANT MEN PUMA,0,35,1,1400000,12.6638,1222706.8,30.72,PANT,Men,0,35,20,BLACK,M
SIH0000339,10/13/2022,20:50,2842,P3 BOXER MEN CALVIN KLIEN,0,25,1,1000000,0,1000000,25.13,P3 BOXER,Men,0,25,7.5,MULTI,M
SIH0000339,10/13/2022,20:50,3864,P6-SOCKS MEN REEBOK,0,22,1,880000,12.6638,768558.56,19.31,P6-SOCKS,Men,0,22,12,MULTI,6'12
SIH0000339,10/13/2022,20:50,3210,SHOES WOMEN FILA,0,45,0,1800000,11.1111,0,0,SHOES,Women,0,45,25,BLACK,38.5
SIH0000339,10/13/2022,20:50,2709,JEANS MEN LEVI'S,0,30,1,1200000,16.6667,999999.6,25.13,JEANS,Men,0,30,7.5,BLUE,34
SIH0000339,10/13/2022,20:50,3131,JACKET MEN MONDETA,0,45,1,1800000,0,1800000,45.23,JACKET,Men,0,45,18,BLACK,L
SIH0000339,10/13/2022,20:50,3266,SHOES WOMEN ASICS,0,45,1,1800000,0,1800000,45.23,SHOES,Women,0,45,25,BLACK,38
SIH0000339,10/13/2022,20:50,3057,P2 SET MEN EDDIE BAUER,0,25,1,1000000,12.6638,873362,21.94,P2 SET,Men,0,25,7.5,MULTI,L
SIH0000339,10/13/2022,20:50,2850,P2 THERMAL PANT MEN 32 DEGREE,0,15,1,600000,0,600000,15.08,P2 THERMAL PANT,Men,0,15,7.5,BLACK,XL
SIH0000339,10/13/2022,20:50,3056,P2 SET MEN EDDIE BAUER,0,25,1,1000000,12.6638,873362,21.94,P2 SET,Men,0,25,7.5,MULTI,M
SIH0000339,10/13/2022,20:50,3818,CAP MEN ADIDAS,0,20,1,800000,0,800000,20.1,CAP,Men,0,20,15,GREY,OS
SIH0000339,10/13/2022,20:50,3031,HOODIE MEN NAUTICA,0,30,1,1200000,12.6638,1048034.4,26.33,HOODIE,Men,0,30,7.5,NAVY,M
SIH0000339,10/13/2022,20:50,3061,P2 SET MEN NAUTICA,-2,6,2,480000,12.6638,838427.52,21.07,P2 SET,Men,0,6,7.5,MULTI,MULTI
SIH0000340,10/13/2022,20:50,3998,JEANS MEN BUFFALO,2,30,1,1200000,3.0769,1163077.2,29.22,JEANS,Men,2,30,15,MULTI,36
SIH0000340,10/13/2022,20:50,3810,SHOES KIDS UNDER ARMOUR,1,35,1,1400000,3.0769,1356923.4,34.09,SHOES,Kids,1,35,26,BLACK,31
SIH0000341,10/14/2022,20:57,3821,CAP MEN ADIDAS,0,20,1,800000,0,800000,20.06,CAP,Men,0,20,15,BLACK,S
SIH0000341,10/14/2022,20:57,2778,PANT MEN ADIDAS,0,35,1,1400000,0,1400000,35.1,PANT,Men,0,35,7.5,BLACK,L
SIH0000341,10/14/2022,20:57,4012,SHORT MEN PUMA,2,30,1,1200000,10.5263,1073684.4,26.92,SHORT,Men,2,30,11,BLUE,M
SIH0000341,10/14/2022,20:57,2947,PANT MEN PUMA,0,35,1,1400000,10.5263,1252631.8,31.41,PANT,Men,0,35,7.5,BLACK,L
SIH0000341,10/14/2022,20:57,3990,HOODIE MEN REEBOK,0,35,1,1400000,0,1400000,35.1,HOODIE,Men,0,35,21,BLACK,M
SIH0000341,10/14/2022,20:57,3814,SHOES KIDS UNDER ARMOUR,0,35,1,1400000,0,1400000,35.1,SHOES,Kids,0,35,26,BLACK,34
SIH0000341,10/14/2022,20:57,2591,T-SHIRT MEN ADIDAS,0,22,1,880000,0,880000,22.06,T-SHIRT,Men,0,22,13,GREY,XL
SIH0000341,10/14/2022,20:57,4017,SHORT MEN PUMA,5,30,1,1200000,10.5263,1073684.4,26.92,SHORT,Men,3,30,11,BLACK,M
SIH0000341,10/14/2022,20:57,2311,T-SHIRT MEN NEW BALANCE,0,22,1,880000,0,880000,22.06,T-SHIRT,Men,0,22,16,MULTI,XL
SIH0000342,10/14/2022,20:57,3947,SWEATSHIRT MEN COLUMBIA,0,40,-1,1600000,0,-1600000,-40.12,SWEATSHIRT,Men,0,40,19,NAVY,L
SIH0000342,10/14/2022,20:57,3945,SWEATSHIRT MEN COLUMBIA,0,40,1,1600000,0,1600000,40.12,SWEATSHIRT,Men,0,40,19,RED,S
SIH0000343,10/15/2022,20:59,3552,PANT MEN ORVIS,0,30,-1,1200000,100,0,0,PANT,Men,0,30,7,BLACK,XL
SIH0000343,10/15/2022,20:59,4040,PANT MEN PUMA,0,35,1,1400000,100,0,0,PANT,Men,0,35,20,BLACK,L
SIH0000344,10/17/2022,20:43,4073,SHOES MEN REEBOK,0,65,1,2600000,7.1429,2414284.6,60.16,SHOES,Men,0,65,35,BLACK,46
SIH0000344,10/17/2022,20:43,2920,BELT MEN TIMBERLAND,0,10,1,400000,6.25,375000,9.34,BELT,Men,0,10,7.5,MULTI,OS
SIH0000344,10/17/2022,20:43,4048,PANT MEN PUMA,1,35,1,1400000,14.2857,1200000.2,29.9,PANT,Men,1,35,20,GREY,M
SIH0000344,10/17/2022,20:43,4032,HOODIE MEN PUMA,0,38,1,1520000,7.9755,1398772.4,34.86,HOODIE,Men,0,38,18,GREY,XL
SIH0000344,10/17/2022,20:43,3384,JEANS MEN LEVIS,0,30,1,1200000,0,1200000,29.9,JEANS,Men,0,30,7,BLUE,32
SIH0000344,10/17/2022,20:43,3588,JACKET MEN NEW BALANCE,0,55,1,2200000,6.25,2062500,51.4,JACKET,Men,0,55,27,GREY,L
SIH0000344,10/17/2022,20:43,2976,SWEATSHIRT MEN SPYDER,0,38,1,1200000,6.25,1125000,28.03,SWEATSHIRT,Men,0,38,7.5,NAVY,XL
SIH0000344,10/17/2022,20:43,2976,SWEATSHIRT MEN SPYDER,0,38,1,1200000,7.9755,1104294,27.52,SWEATSHIRT,Men,0,38,7.5,NAVY,XL
SIH0000344,10/17/2022,20:43,2926,HOODIE MEN REEBOK,0,35,1,1400000,7.9755,1288343,32.1,HOODIE,Men,0,35,20.5,BLACK,L
SIH0000344,10/17/2022,20:43,3385,JEANS MEN LEVIS,0,30,1,1200000,6.25,1125000,28.03,JEANS,Men,0,30,7,BLUE,34
SIH0000344,10/17/2022,20:43,3754,SHOES MEN NIKE,0,75,1,3000000,7.1429,2785713,69.42,SHOES,Men,0,75,42,BLACK,46
SIH0000344,10/17/2022,20:43,3155,SHOES WOMEN NEW BALANCE,0,45,1,1800000,11.1111,1600000.2,39.87,SHOES,Women,0,45,25,WHITE,37
SIH0000344,10/17/2022,20:43,3328,PANT MEN ADIDAS,1,35,1,1400000,6.25,1312500,32.71,PANT,Men,1,35,7,BLACK,M
SIH0000344,10/17/2022,20:43,3368,JEANS MEN CHAPS,0,25,1,1000000,7.9755,920245,22.93,JEANS,Men,0,25,7,BLUE,34
SIH0000344,10/17/2022,20:43,3989,HOODIE MEN REEBOK,0,35,1,1400000,0,1400000,34.89,HOODIE,Men,0,35,21,BLACK,S
SIH0000344,10/17/2022,20:43,2929,HOODIE MEN REEBOK,0,35,1,1400000,7.9755,1288343,32.1,HOODIE,Men,0,35,20.5,BLUE,L
SIH0000344,10/17/2022,20:43,3499,SWEATSHIRT MEN SPYDER,0,38,1,1520000,21.0526,1200000.48,29.9,SWEATSHIRT,Men,0,38,7,BLACK,L
SIH0000345,10/17/2022,20:43,3328,PANT MEN ADIDAS,1,35,-1,1400000,0,-1400000,-34.89,PANT,Men,1,35,7,BLACK,M
SIH0000345,10/17/2022,20:43,3925,T-SHIRT MEN ADIDAS,0,22,1,880000,9.0909,800000.08,19.94,T-SHIRT,Men,0,22,14,NAVY,M
SIH0000345,10/17/2022,20:43,3329,PANT MEN ADIDAS,0,35,1,1400000,0,1400000,34.89,PANT,Men,0,35,7,BLACK,L
SIH0000346,10/18/2022,20:56,3023,JACKET MEN WEATHERPROOF,0,55,1,2200000,27.2727,1600000.6,39.73,JACKET,Men,0,55,7.5,BLACK,M
SIH0000346,10/18/2022,20:56,3952,SWEATSHIRT MEN COLUMBIA,0,40,1,1600000,-1.6484,1626374.4,40.39,SWEATSHIRT,Men,0,40,19,GREY,L
SIH0000346,10/18/2022,20:56,2854,P2 THERMAL SHIRT MEN 34 DEGREE,0,15,1,600000,-1.6484,609890.4,15.15,P2 THERMAL SHIRT,Men,0,15,7.5,BLACK,L
SIH0000346,10/18/2022,20:56,2676,P6-SOCKS MEN COLUMBIA,0,22,1,880000,-1.6484,894505.92,22.21,P6-SOCKS,Men,0,22,12,BLACK,OS
SIH0000346,10/18/2022,20:56,3950,SWEATSHIRT MEN COLUMBIA,0,40,1,1600000,-1.6484,1626374.4,40.39,SWEATSHIRT,Men,0,40,19,OLIVE,L
SIH0000346,10/18/2022,20:56,3137,JACKET MEN ORVIS,2,28,1,1120000,-1.6484,1138462.08,28.27,JACKET,Men,2,28,14,GREY,L
SIH0000346,10/18/2022,20:56,3497,SWEATSHIRT MEN SPYDER,0,30,1,1200000,-1.6484,1219780.8,30.29,SWEATSHIRT,Men,0,30,7,NAVY,XL
SIH0000346,10/18/2022,19:39,447,SHORT MEN NIKE,0,25,1,400000,0,400000,9.93,SHORT,Men,0,25,8,NAVY,M
SIH0000346,10/18/2022,20:56,3553,HOODIE MEN WEATHERPROOF,0,25,1,1000000,-1.6484,1016484,25.24,HOODIE,Men,0,25,7,BLACK,L
SIH0000346,10/18/2022,20:56,2514,SLIPPER WOMEN SOUL,1,18,-1,720000,-1.6484,-731868.48,-18.17,SLIPPER,Women,1,18,10,GREY,39
SIH0000347,10/18/2022,20:56,3873,SHOES MEN REEBOK,1,60,1,2400000,4.3478,2295652.8,57.01,SHOES,Men,0,60,35,BLACK,42
SIH0000347,10/18/2022,20:56,3223,SHOES MEN ASICS,0,55,1,2200000,4.3478,2104348.4,52.26,SHOES,Men,0,55,30,BLACK,41.5
SIH0000347,10/18/2022,20:56,3663,T-SHIRT MEN REEBOK,1,25,-1,1000000,0,-1000000,-24.83,T-SHIRT,Men,1,25,15,NAVY,M
SIH0000347,10/18/2022,20:56,3664,T-SHIRT MEN REEBOK,1,25,1,1000000,0,1000000,24.83,T-SHIRT,Men,1,25,15,NAVY,L
SIH0000348,10/19/2022,20:30,3329,PANT MEN ADIDAS,0,35,1,1400000,0,1400000,34.68,PANT,Men,0,35,7,BLACK,L
SIH0000348,10/19/2022,20:58,3490,SWEATSHIRT MEN 32DEGREE,0,25,1,1000000,5.8824,941176,23.31,SWEATSHIRT,Men,0,25,7,OLIVE,M
SIH0000348,10/19/2022,20:58,3879,SHOES MEN NEW BALANCE,0,65,1,2600000,3.0769,2520000.6,62.42,SHOES,Men,0,65,42,GREY,43
SIH0000348,10/19/2022,20:58,4038,PANT MEN PUMA,0,35,1,1400000,14.2857,1200000.2,29.73,PANT,Men,1,35,20,BLACK,S
SIH0000348,10/19/2022,20:58,4013,SHORT MEN PUMA,2,30,1,1200000,16.6667,999999.6,24.77,SHORT,Men,2,30,11,BLUE,L
SIH0000348,10/19/2022,20:58,2711,JEANS MEN LEVI'S,0,30,2,1200000,16.6667,1999999.2,49.54,JEANS,Men,0,30,7.5,BLUE,38
SIH0000348,10/19/2022,20:30,3927,T-SHIRT MEN ADIDAS,0,25,1,1000000,0,1000000,24.77,T-SHIRT,Men,0,25,15,BLACK,L
SIH0000348,10/19/2022,20:58,2570,SHOES MEN PUMA,-1,60,1,2400000,5.8824,2258822.4,55.95,SHOES,Men,0,60,35,BLACK,43
SIH0000348,10/19/2022,20:58,84,SHOES MEN SKECHERS,0,55,1,2200000,27.2727,1600000.6,39.63,SHOES,Men,0,55,36,BLACK-GREY,44
SIH0000348,10/19/2022,20:58,3982,PANT MEN REEBOK,0,35,1,1400000,7.1429,1299999.4,32.2,PANT,Men,0,35,21,BLACK,M
SIH0000348,10/19/2022,20:58,3990,HOODIE MEN REEBOK,0,35,1,1400000,7.1429,1299999.4,32.2,HOODIE,Men,0,35,21,BLACK,M
SIH0000348,10/19/2022,20:58,2996,SWEATSHIRT MEN BANANA REPUBLIC,0,28,1,1120000,10.7143,999999.84,24.77,SWEATSHIRT,Men,0,28,7.5,GREY,M
SIH0000349,10/19/2022,20:58,3775,SHOES MEN UNDER ARMOUR,0,65,1,2600000,0,2600000,64.4,SHOES,Men,0,65,40,BLACK,45
SIB0000001,10/20/2022,20:33,3938,SWEATSHIRT MEN SPYDER,1,30,1,1120000,0,1120000,27.76,SWEATSHIRT,Men,1,30,12.75,BLACK,XXL
SIB0000001,10/20/2022,20:33,3693,SHOES KIDS UNDER ARMOUR,0,33,1,1320000,0,1320000,32.72,SHOES,Kids,0,33,26,BLACK,33.5
SIB0000001,10/20/2022,20:33,3066,JACKET MEN RUGGED ELEMENTS,0,45,1,1600000,0,1600000,39.66,JACKET,Men,0,45,7.5,NAVY,XL
SIB0000001,10/20/2022,20:33,3707,SHOES KIDS NIKE,0,30,1,1200000,0,1200000,29.74,SHOES,Kids,0,30,26,GREY,26
SIB0000001,10/20/2022,20:33,3861,P6-SOCKS MEN ADIDAS,0,22,1,800000,0,800000,19.83,P6-SOCKS,Men,0,22,12,BLACK,6'12
SIB0000001,10/20/2022,20:33,3086,T-SHIRT MEN PUMA,0,22,1,800000,0,800000,19.83,T-SHIRT,Men,0,22,13,GREY,XL
SIB0000001,10/20/2022,20:33,3648,T-SHIRT MEN REEBOK,0,25,1,920000,0,920000,22.8,T-SHIRT,Men,0,25,15,GREY,XXL
SIB0000001,10/20/2022,20:33,3118,PANT MEN FILA,1,28,1,1000000,0,1000000,24.79,PANT,Men,1,28,15,BLACK,XL
SIB0000001,10/20/2022,20:33,3184,SHOES WOMEN NEW BALANCE,0,45,1,1600000,0,1600000,39.66,SHOES,Women,0,45,25,BLACK,40
SIB0000001,10/20/2022,20:33,3943,SWEATSHIRT MEN SPYDER,1,30,1,1120000,0,1120000,27.76,SWEATSHIRT,Men,1,30,12.75,NAVY,XL
SIB0000001,10/20/2022,20:33,3119,PANT MEN FILA,2,28,1,1000000,0,1000000,24.79,PANT,Men,2,28,15,BLACK,XXL
SIB0000001,10/20/2022,20:33,3900,T-SHIRT MEN UNDER ARMOUR,0,25,1,880000,0,880000,21.81,T-SHIRT,Men,0,25,14.5,NAVY,XL
SIB0000001,10/20/2022,20:33,3094,T-SHIRT MEN PUMA,0,22,1,800000,0,800000,19.83,T-SHIRT,Men,0,22,13,BLUE,XXL
SIB0000001,10/20/2022,20:33,2993,JACKET MEN GERRY,0,55,1,2000000,0,2000000,49.57,JACKET,Men,0,55,7.5,OLIVE GREEN,L
SIB0000001,10/20/2022,20:33,3936,SWEATSHIRT MEN SPYDER,1,30,1,1120000,0,1120000,27.76,SWEATSHIRT,Men,1,30,12.75,BLACK,L
SIB0000001,10/20/2022,20:33,3991,HOODIE MEN REEBOK,0,35,1,1200000,0,1200000,29.74,HOODIE,Men,0,35,21,BLACK,L
SIB0000001,10/20/2022,20:33,3174,SHOES MEN NEW BALANCE,0,55,1,2000000,0,2000000,49.57,SHOES,Men,0,55,30,NAVY,44
SIB0000001,10/20/2022,20:33,2923,HOODIE MEN REEBOK,0,35,1,1200000,0,1200000,29.74,HOODIE,Men,0,35,20.5,NAVY,XL
SIB0000001,10/20/2022,20:33,3927,T-SHIRT MEN ADIDAS,0,25,1,880000,0,880000,21.81,T-SHIRT,Men,0,25,15,BLACK,L
SIB0000001,10/20/2022,20:33,3922,T-SHIRT MEN ADIDAS,0,22,1,800000,0,800000,19.83,T-SHIRT,Men,0,22,12.5,GREY,XL
SIB0000001,10/20/2022,20:33,2711,JEANS MEN LEVI'S,0,30,1,1000000,0,1000000,24.79,JEANS,Men,0,30,7.5,BLUE,38
SIB0000001,10/20/2022,20:33,3841,P3-BOXER MEN CALVIN KLEIN,0,30,1,1200000,0,1200000,29.74,P3-BOXER,Men,0,30,18,BLACK,L
SIB0000001,10/20/2022,20:33,3866,P6-SOCKS MEN REEBOK,0,22,1,800000,0,800000,19.83,P6-SOCKS,Men,0,22,12,MULTI,6'12
SIB0000001,10/20/2022,20:33,2707,JACKET MEN GERRY,-1,60,1,2200000,0,2200000,54.53,JACKET,Men,0,60,25,GREY,L
SIB0000001,10/20/2022,20:33,2675,P6-SOCKS MEN ADIDAS,0,22,1,800000,0,800000,19.83,P6-SOCKS,Men,0,22,12,BLACK,OS
SIB0000001,10/20/2022,20:33,3969,JACKET MEN ADIDAS,1,65,1,2400000,0,2400000,59.49,JACKET,Men,1,65,38,NAVY,XL
SIB0000001,10/20/2022,20:33,3117,PANT MEN FILA,4,28,1,1000000,0,1000000,24.79,PANT,Men,3,28,15,BLACK,L
SIB0000001,10/20/2022,20:33,2060,P4-VNECKS MEN GOODFELLOW,0,16,1,400000,0,400000,9.91,P4-VNECKS,Men,0,16,8,BLACK,XXL
SIB0000001,10/20/2022,20:33,2641,POLO MEN PUMA,0,25,1,880000,0,880000,21.81,POLO,Men,0,25,16,RED,XL
SIB0000001,10/20/2022,20:33,3851,P5-BOXER MEN DICKES,1,25,1,920000,0,920000,22.8,P5-BOXER,Men,0,25,12,MULTI,XL
SIB0000001,10/20/2022,20:33,678,BOXER MEN GOODFELLOW,1,15,1,200000,0,200000,4.96,BOXER,Men,1,15,7,MULTI,XXL
SIB0000001,10/20/2022,20:33,3456,P4-TSHIRT MEN 32DEGREE,0,20,1,720000,0,720000,17.85,P4-TSHIRT,Men,0,20,7,WHITE,XXL
SIB0000001,10/20/2022,20:33,2934,JACKET MEN HI-TEC,0,65,1,2400000,0,2400000,59.49,JACKET,Men,0,65,31.5,NAVY,XXL
SIB0000001,10/20/2022,20:33,3761,SHOES MEN SKECHERS,-1,60,1,2200000,0,2200000,54.53,SHOES,Men,0,60,33,BLACK,45
SIB0000001,10/20/2022,20:33,3926,T-SHIRT MEN ADIDAS,1,22,1,800000,0,800000,19.83,T-SHIRT,Men,1,22,14,NAVY,L
SIB0000001,10/20/2022,20:33,2928,HOODIE MEN REEBOK,0,35,1,1200000,0,1200000,29.74,HOODIE,Men,0,35,20.5,BLACK,XXL
SIB0000001,10/20/2022,20:33,3386,JEANS MEN LEVIS,0,30,1,1000000,0,1000000,24.79,JEANS,Men,0,30,7,BLUE,42
SIB0000001,10/20/2022,20:33,3905,T-SHIRT MEN REEBOK,0,25,1,920000,0,920000,22.8,T-SHIRT,Men,0,25,14,BLACK,L
SIB0000001,10/20/2022,20:33,3998,JEANS MEN BUFFALO,2,30,1,1080000,0,1080000,26.77,JEANS,Men,2,30,15,MULTI,36
SIB0000001,10/20/2022,20:33,3870,SHOES MEN NIKE,0,80,1,3000000,0,3000000,74.36,SHOES,Men,0,80,42,NAVY,43
